"","Age","grade","Sex","YearGroup","category","AvgDeathsPer100k","AvgDeathsPer100k_impute"
"1381",46,"More Strict","Females","2001-2014","All",7.34184714235197,8.14432228693323
"1382",46,"More Strict","Females","2015-2021","All",8.9854069962688,8.75388106882115
"1383",46,"More Strict","Males","2001-2014","All",25.1541871819692,26.480953425969
"1384",46,"More Strict","Males","2015-2021","All",24.4770280269668,29.3488969781473
"1385",47,"Less Strict","Females","2001-2014","All",9.65998917551898,9.83373432332976
"1386",47,"Less Strict","Females","2015-2021","All",9.15076933227661,10.7864149154375
"1387",47,"Less Strict","Males","2001-2014","All",31.3801709971273,32.3850873574459
"1388",47,"Less Strict","Males","2015-2021","All",31.3066876257954,39.677664956279
"1389",47,"More Strict","Females","2001-2014","All",7.81723117590161,8.09640646059501
"1390",47,"More Strict","Females","2015-2021","All",8.28515781989056,8.8932109656077
"1391",47,"More Strict","Males","2001-2014","All",24.5008921175293,27.102507345993
"1392",47,"More Strict","Males","2015-2021","All",25.256797541442,30.0134976431817
"1393",48,"Less Strict","Females","2001-2014","All",10.6201991406859,9.82662476397121
"1394",48,"Less Strict","Females","2015-2021","All",10.4538063173092,10.4976766657726
"1395",48,"Less Strict","Males","2001-2014","All",31.5873074006829,33.1518536968995
"1396",48,"Less Strict","Males","2015-2021","All",32.6832546773533,39.7198304438025
"1397",48,"More Strict","Females","2001-2014","All",7.68490919792711,8.1563642623267
"1398",48,"More Strict","Females","2015-2021","All",7.6723977258873,9.08740858403106
"1399",48,"More Strict","Males","2001-2014","All",24.9169317852283,28.5090593475464
"1400",48,"More Strict","Males","2015-2021","All",26.1189559554873,29.4853276407903
"1401",49,"Less Strict","Females","2001-2014","All",10.166262850852,8.99301153073946
"1402",49,"Less Strict","Females","2015-2021","All",9.52694514300925,11.4645643802729
"1403",49,"Less Strict","Males","2001-2014","All",30.9977582700677,31.8610432661023
"1404",49,"Less Strict","Males","2015-2021","All",32.7291272688299,39.1624729421526
"1405",49,"More Strict","Females","2001-2014","All",8.91299588548296,8.08082066689126
"1406",49,"More Strict","Females","2015-2021","All",8.10609700479716,10.11170674351
"1407",49,"More Strict","Males","2001-2014","All",26.0992421761293,27.8139779053864
"1408",49,"More Strict","Males","2015-2021","All",25.6442153530319,26.2869027673465
"1409",50,"Less Strict","Females","2001-2014","All",9.32050430526879,9.28046936539698
"1410",50,"Less Strict","Females","2015-2021","All",8.64204050922195,11.517077404716
"1411",50,"Less Strict","Males","2001-2014","All",31.4598744669234,31.7184419009176
"1412",50,"Less Strict","Males","2015-2021","All",31.9313608260111,37.2277209118795
"1413",50,"More Strict","Females","2001-2014","All",9.00814749646177,8.44606580199701
"1414",50,"More Strict","Females","2015-2021","All",9.29006311623929,9.85661211885525
"1415",50,"More Strict","Males","2001-2014","All",27.0693292277637,25.7953250136934
"1416",50,"More Strict","Males","2015-2021","All",25.6166372592266,29.1875030497778
"1417",51,"Less Strict","Females","2001-2014","All",9.90465551283384,9.44313624637343
"1418",51,"Less Strict","Females","2015-2021","All",9.76082084598986,11.5311272667371
"1419",51,"Less Strict","Males","2001-2014","All",31.8139200451057,31.2779868882868
"1420",51,"Less Strict","Males","2015-2021","All",33.0975576241479,38.9187299082057
"1421",51,"More Strict","Females","2001-2014","All",9.19685619869966,8.44103808834388
"1422",51,"More Strict","Females","2015-2021","All",8.79673889951137,9.88201200997901
"1423",51,"More Strict","Males","2001-2014","All",26.2182643557266,27.441444545342
"1424",51,"More Strict","Males","2015-2021","All",26.2169011622826,28.785556996257
"1425",52,"Less Strict","Females","2001-2014","All",9.59620685982209,9.39496823955491
"1426",52,"Less Strict","Females","2015-2021","All",11.6207473117338,11.3468075171699
"1427",52,"Less Strict","Males","2001-2014","All",32.0662261533407,32.2998069599634
"1428",52,"Less Strict","Males","2015-2021","All",32.7182639429093,38.6316449849545
"1429",52,"More Strict","Females","2001-2014","All",8.30814213173207,8.63505677907074
"1430",52,"More Strict","Females","2015-2021","All",9.72916399330142,9.92814159571216
"1431",52,"More Strict","Males","2001-2014","All",26.2518418900524,28.6950093380369
"1432",52,"More Strict","Males","2015-2021","All",27.2644643480877,30.3270706358401
"1433",53,"Less Strict","Females","2001-2014","All",9.48205177436336,9.71849264683895
"1434",53,"Less Strict","Females","2015-2021","All",11.4713721785485,11.1670351004598
"1435",53,"Less Strict","Males","2001-2014","All",32.2518569915464,32.4359316009008
"1436",53,"Less Strict","Males","2015-2021","All",33.4318489028467,38.071664016945
"1437",53,"More Strict","Females","2001-2014","All",8.32404933861459,8.96714375847873
"1438",53,"More Strict","Females","2015-2021","All",8.18903638439003,9.99898451293143
"1439",53,"More Strict","Males","2001-2014","All",26.4860693793621,26.1357903824175
"1440",53,"More Strict","Males","2015-2021","All",27.7867354701212,29.1005087647438
"1441",54,"Less Strict","Females","2001-2014","All",9.7142438720011,7.7987834107806
"1442",54,"Less Strict","Females","2015-2021","All",11.5626927474994,11.0830168434517
"1443",54,"Less Strict","Males","2001-2014","All",32.2023346008773,27.5978165129109
"1444",54,"Less Strict","Males","2015-2021","All",35.0302712592819,39.988298409433
"1445",54,"More Strict","Females","2001-2014","All",8.13615604783898,7.0600016535267
"1446",54,"More Strict","Females","2015-2021","All",9.44430744368832,10.3471353845612
"1447",54,"More Strict","Males","2001-2014","All",26.0939308181753,24.9825320264181
"1448",54,"More Strict","Males","2015-2021","All",28.2023837847475,29.1412319948817
"1449",55,"Less Strict","Females","2001-2014","All",7.83804335426774,7.97103052501487
"1450",55,"Less Strict","Females","2015-2021","All",9.80483602421611,10.9569151508775
"1451",55,"Less Strict","Males","2001-2014","All",31.8224271128951,28.7817356506253
"1452",55,"Less Strict","Males","2015-2021","All",34.1250029016419,40.4314586505855
"1453",55,"More Strict","Females","2001-2014","All",8.50757408153309,7.20193429594837
"1454",55,"More Strict","Females","2015-2021","All",8.36040132469446,10.3743282292079
"1455",55,"More Strict","Males","2001-2014","All",26.0166003571678,25.1549667138868
"1456",55,"More Strict","Males","2015-2021","All",26.6860657396575,30.0528009531337
"1457",56,"Less Strict","Females","2001-2014","All",7.96180431648983,7.99905263581738
"1458",56,"Less Strict","Females","2015-2021","All",10.9794827973464,10.8687737338254
"1459",56,"Less Strict","Males","2001-2014","All",32.3205022202039,28.6051611288754
"1460",56,"Less Strict","Males","2015-2021","All",34.0536098131471,37.2703560472884
"1461",56,"More Strict","Females","2001-2014","All",8.6513181185798,7.14509074318407
"1462",56,"More Strict","Females","2015-2021","All",8.885794861927,10.0523888416245
"1463",56,"More Strict","Males","2001-2014","All",26.3415353643448,26.780421090939
"1464",56,"More Strict","Males","2015-2021","All",28.2250494016855,28.9244985792136
"1465",57,"Less Strict","Females","2001-2014","All",7.26267384009272,8.29681558381462
"1466",57,"Less Strict","Females","2015-2021","All",9.77522566806685,10.8352086707258
"1467",57,"Less Strict","Males","2001-2014","All",30.9444059317642,30.011837406634
"1468",57,"Less Strict","Males","2015-2021","All",34.8000639751906,38.791990572332
"1469",57,"More Strict","Females","2001-2014","All",7.40063243230633,7.39356774393413
"1470",57,"More Strict","Females","2015-2021","All",9.3037035668486,9.64156574770981
"1471",57,"More Strict","Males","2001-2014","All",24.6125613758315,27.1495372003475
"1472",57,"More Strict","Males","2015-2021","All",29.3363363647548,32.9563148702362
"1473",58,"Less Strict","Females","2001-2014","All",6.85903947290025,8.57114379424839
"1474",58,"Less Strict","Females","2015-2021","All",11.2857813491986,10.4895506366028
"1475",58,"Less Strict","Males","2001-2014","All",31.2258112973455,31.2134949754588
"1476",58,"Less Strict","Males","2015-2021","All",33.1943275862503,38.5662164235225
"1477",58,"More Strict","Females","2001-2014","All",6.44834230103913,7.71451765704611
"1478",58,"More Strict","Females","2015-2021","All",8.17478385251605,9.88439747858006
"1479",58,"More Strict","Males","2001-2014","All",26.1026442828833,27.526890177232
"1480",58,"More Strict","Males","2015-2021","All",27.5763412904565,30.4919882300925
"1481",59,"Less Strict","Females","2001-2014","All",6.97717430347312,5.94316756760957
"1482",59,"Less Strict","Females","2015-2021","All",9.40251513191729,9.01518460086766
"1483",59,"Less Strict","Males","2001-2014","All",30.5473363920601,22.896738465609
"1484",59,"Less Strict","Males","2015-2021","All",34.3633838391838,29.4973618809075
"1485",59,"More Strict","Females","2001-2014","All",6.9006029548031,4.79905920329958
"1486",59,"More Strict","Females","2015-2021","All",7.97107940561559,8.41010481118211
"1487",59,"More Strict","Males","2001-2014","All",25.9091595178426,20.9642744100201
"1488",59,"More Strict","Males","2015-2021","All",27.3210195067134,32.2993614664695
"1489",60,"Less Strict","Females","2001-2014","All",6.22145691612415,5.9586315632476
"1490",60,"Less Strict","Females","2015-2021","All",8.59440027877635,9.27332704401109
"1491",60,"Less Strict","Males","2001-2014","All",29.9698371692013,23.8676853990579
"1492",60,"Less Strict","Males","2015-2021","All",33.8897934423934,29.4801727625544
"1493",60,"More Strict","Females","2001-2014","All",6.25661538368086,4.89528098494964
"1494",60,"More Strict","Females","2015-2021","All",8.46678837132208,7.93483038251586
"1495",60,"More Strict","Males","2001-2014","All",26.1498829181997,21.6130765288164
"1496",60,"More Strict","Males","2015-2021","All",26.1607465170518,28.9466281255224
"1497",61,"Less Strict","Females","2001-2014","All",5.36271372581761,6.02430198562694
"1498",61,"Less Strict","Females","2015-2021","All",9.70840411591004,8.60269811525663
"1499",61,"Less Strict","Males","2001-2014","All",27.9678315984982,25.6673239730478
"1500",61,"Less Strict","Males","2015-2021","All",32.8020926481526,30.4769412150217
"1501",61,"More Strict","Females","2001-2014","All",5.81819781756795,4.80361705925397
"1502",61,"More Strict","Females","2015-2021","All",8.13149940635841,8.03767903176511
"1503",61,"More Strict","Males","2001-2014","All",24.8495398201906,22.5878042875056
"1504",61,"More Strict","Males","2015-2021","All",27.5736654501241,27.1922237266556
"1505",62,"Less Strict","Females","2001-2014","All",3.92198691522534,5.88987419885846
"1506",62,"Less Strict","Females","2015-2021","All",5.78364367772114,8.32281877457983
"1507",62,"Less Strict","Males","2001-2014","All",26.0261460784758,25.9464028109121
"1508",62,"Less Strict","Males","2015-2021","All",31.2873138591695,30.2508493507702
"1509",62,"More Strict","Females","2001-2014","All",4.03479651265323,4.67289051860511
"1510",62,"More Strict","Females","2015-2021","All",7.16790641581383,7.86445321731951
"1511",62,"More Strict","Males","2001-2014","All",21.888300373476,23.6220741227915
"1512",62,"More Strict","Males","2015-2021","All",25.8220100499113,28.6192981903966
"1513",63,"Less Strict","Females","2001-2014","All",3.21536095563665,6.00654826618915
"1514",63,"Less Strict","Females","2015-2021","All",7.07513796519032,7.66674358775825
"1515",63,"Less Strict","Males","2001-2014","All",24.9595410485203,27.0452538138721
"1516",63,"Less Strict","Males","2015-2021","All",30.020097040648,31.2285414674221
"1517",63,"More Strict","Females","2001-2014","All",4.3489243479241,4.76344374042335
"1518",63,"More Strict","Females","2015-2021","All",6.49252277793408,7.76556880263625
"1519",63,"More Strict","Males","2001-2014","All",22.6115180827999,24.8077458153004
"1520",63,"More Strict","Males","2015-2021","All",23.4975495113473,28.6660077053277
"1521",64,"Less Strict","Females","2001-2014","All",2.40240044595067,5.22469194664933
"1522",64,"Less Strict","Females","2015-2021","All",7.64511950960033,5.45388581460108
"1523",64,"Less Strict","Males","2001-2014","All",25.0111913884181,22.407959762374
"1524",64,"Less Strict","Males","2015-2021","All",30.9255609843317,25.0825398136415
"1525",64,"More Strict","Females","2001-2014","All",4.02401710613364,3.75837453016746
"1526",64,"More Strict","Females","2015-2021","All",6.3034364691255,4.66531204695275
"1527",64,"More Strict","Males","2001-2014","All",23.8020049236392,18.7098067610283
"1528",64,"More Strict","Males","2015-2021","All",24.852159526521,26.8148754627801
"1529",65,"Less Strict","Females","2001-2014","All",2.02364739623317,4.94070207376468
"1530",65,"Less Strict","Females","2015-2021","All",4.52641866567553,5.23530424583174
"1531",65,"Less Strict","Males","2001-2014","All",23.9288969917958,24.0912442805918
"1532",65,"Less Strict","Males","2015-2021","All",28.3392919602365,26.5029790404037
"1533",65,"More Strict","Females","2001-2014","All",4.07645511463232,3.51436959537629
"1534",65,"More Strict","Females","2015-2021","All",5.76063961068646,4.38543525660953
"1535",65,"More Strict","Males","2001-2014","All",22.0112629690442,19.8244849108094
"1536",65,"More Strict","Males","2015-2021","All",25.3963152717048,25.5231305710941
"1537",66,"Less Strict","Females","2001-2014","All",0.896958525758967,5.24621848942774
"1538",66,"Less Strict","Females","2015-2021","All",5.15110944973391,4.8060358543442
"1539",66,"Less Strict","Males","2001-2014","All",24.7462110686436,24.9932158382575
"1540",66,"Less Strict","Males","2015-2021","All",28.110022245361,27.3057569709737
"1541",66,"More Strict","Females","2001-2014","All",2.77125271784837,3.95876447926155
"1542",66,"More Strict","Females","2015-2021","All",5.0338437006785,4.05822819601611
"1543",66,"More Strict","Males","2001-2014","All",22.3740435884184,19.9474971961996
"1544",66,"More Strict","Males","2015-2021","All",23.8838095639942,26.322148577741
"1545",67,"Less Strict","Females","2001-2014","All",0.583395225583227,5.14139905936592
"1546",67,"Less Strict","Females","2015-2021","All",4.09816241084817,5.17590275537884
"1547",67,"Less Strict","Males","2001-2014","All",24.9769522259882,26.6144844065927
"1548",67,"Less Strict","Males","2015-2021","All",29.910246030649,27.6208529353434
"1549",67,"More Strict","Females","2001-2014","All",2.56230432773201,3.95511999930544
"1550",67,"More Strict","Females","2015-2021","All",4.46502651359401,4.17581303841074
"1551",67,"More Strict","Males","2001-2014","All",21.319907994639,22.3748135041723
"1552",67,"More Strict","Males","2015-2021","All",23.4552380237555,27.1668609008123
"1553",68,"Less Strict","Females","2001-2014","All",1.23288621833992,5.26507663772932
"1554",68,"Less Strict","Females","2015-2021","All",4.67682589264836,5.04263337324868
"1555",68,"Less Strict","Males","2001-2014","All",26.5887589750499,27.933536149063
"1556",68,"Less Strict","Males","2015-2021","All",29.5089548787492,28.6274430578236
"1557",68,"More Strict","Females","2001-2014","All",1.5015635029975,4.26239664565171
"1558",68,"More Strict","Females","2015-2021","All",3.96402078556321,4.32633481401625
"1559",68,"More Strict","Males","2001-2014","All",23.7513519097339,22.9320683926008
"1560",68,"More Strict","Males","2015-2021","All",24.3258487538126,27.9021011361242
"1561",69,"Less Strict","Females","2001-2014","All",0.922544576644294,5.09839134338807
"1562",69,"Less Strict","Females","2015-2021","All",5.20386771272668,4.36967445925279
"1563",69,"Less Strict","Males","2001-2014","All",27.2625445163365,23.3410989464592
"1564",69,"Less Strict","Males","2015-2021","All",29.986577733501,27.0159990609611
"1565",69,"More Strict","Females","2001-2014","All",0.5723077451361,4.08615146465626
"1566",69,"More Strict","Females","2015-2021","All",3.50851426659813,3.01521049003065
"1567",69,"More Strict","Males","2001-2014","All",23.0322459911614,19.8026233507105
"1568",69,"More Strict","Males","2015-2021","All",24.5622745851577,24.9081511924777
"1569",70,"Less Strict","Females","2001-2014","All",0,5.37412465723851
"1570",70,"Less Strict","Females","2015-2021","All",3.13842470508148,4.97493590776378
"1571",70,"Less Strict","Males","2001-2014","All",28.4727373539836,25.0932077974524
"1572",70,"Less Strict","Males","2015-2021","All",31.3043069191858,28.9508213050118
"1573",70,"More Strict","Females","2001-2014","All",1.03034463065334,4.04477314669357
"1574",70,"More Strict","Females","2015-2021","All",2.79975748307595,3.43141259818625
"1575",70,"More Strict","Males","2001-2014","All",22.6958923736025,20.8378535721881
"1576",70,"More Strict","Males","2015-2021","All",24.4090606433108,26.0036117159273
"1577",71,"Less Strict","Females","2001-2014","All",0,5.53345679464311
"1578",71,"Less Strict","Females","2015-2021","All",0.907678231697576,5.24912776608222
"1579",71,"Less Strict","Males","2001-2014","All",28.227732661658,26.0219925585581
"1580",71,"Less Strict","Males","2015-2021","All",28.940414544269,30.1597763685604
"1581",71,"More Strict","Females","2001-2014","All",0.516679979787479,4.50291622559297
"1582",71,"More Strict","Females","2015-2021","All",5.16360978278146,3.29522124379049
"1583",71,"More Strict","Males","2001-2014","All",22.4918479015106,21.9075852318154
"1584",71,"More Strict","Males","2015-2021","All",25.3567229893271,27.9322033898305
"1585",72,"Less Strict","Females","2001-2014","All",0,5.58012448099578
"1586",72,"Less Strict","Females","2015-2021","All",0.85466067834418,5.56167561564382
"1587",72,"Less Strict","Males","2001-2014","All",26.3378806151841,27.4236827775336
"1588",72,"Less Strict","Males","2015-2021","All",30.8065509224462,30.9957157779229
"1589",72,"More Strict","Females","2001-2014","All",1.86272927092776,4.37463180182335
"1590",72,"More Strict","Females","2015-2021","All",1.04825978393269,3.77556185568084
"1591",72,"More Strict","Males","2001-2014","All",24.530044417949,23.0399691883397
"1592",72,"More Strict","Males","2015-2021","All",27.1303664725361,26.24480366922
"1593",73,"Less Strict","Females","2001-2014","All",0,5.64334474160707
"1594",73,"Less Strict","Females","2015-2021","All",1.97496533935829,5.60091588838428
"1595",73,"Less Strict","Males","2001-2014","All",28.7562054808146,29.2744010663356
"1596",73,"Less Strict","Males","2015-2021","All",31.9500460606102,35.2840337867448
"1597",73,"More Strict","Females","2001-2014","All",0,5.25581410691293
"1598",73,"More Strict","Females","2015-2021","All",0.838279883210847,4.07513707553674
"1599",73,"More Strict","Males","2001-2014","All",27.6727480451218,23.9637032937636
"1600",73,"More Strict","Males","2015-2021","All",26.8330641895683,31.3064594354532
"1601",74,"Less Strict","Females","2001-2014","All",0,5.26146907627129
"1602",74,"Less Strict","Females","2015-2021","All",3.07546491942981,5.59580618585645
"1603",74,"Less Strict","Males","2001-2014","All",29.893500447498,26.0712028701855
"1604",74,"Less Strict","Males","2015-2021","All",31.7218727039063,28.0298286212529
"1605",74,"More Strict","Females","2001-2014","All",0.936974854874307,5.1442240366726
"1606",74,"More Strict","Females","2015-2021","All",2.29741738956993,3.98425348318692
"1607",74,"More Strict","Males","2001-2014","All",27.3092641240856,22.553199801816
"1608",74,"More Strict","Males","2015-2021","All",28.7281241359367,23.1827167129195
"1609",75,"Less Strict","Females","2001-2014","All",0,5.61459205219063
"1610",75,"Less Strict","Females","2015-2021","All",0,6.51476234467365
"1611",75,"Less Strict","Males","2001-2014","All",30.41316204478,27.8986454890585
"1612",75,"Less Strict","Males","2015-2021","All",36.8691117817486,30.8151884116037
"1613",75,"More Strict","Females","2001-2014","All",0,5.39927528731538
"1614",75,"More Strict","Females","2015-2021","All",2.31806386034129,4.19571569280208
"1615",75,"More Strict","Males","2001-2014","All",30.5534620775984,23.5491945857219
"1616",75,"More Strict","Males","2015-2021","All",34.2817722338763,25.2919408358571
"1617",76,"Less Strict","Females","2001-2014","All",0,5.5607870087425
"1618",76,"Less Strict","Females","2015-2021","All",0.837420994563044,6.56628728573897
"1619",76,"Less Strict","Males","2001-2014","All",28.8211069846422,29.9647531621581
"1620",76,"Less Strict","Males","2015-2021","All",36.6258139527224,34.2555000418613
"1621",76,"More Strict","Females","2001-2014","All",0.491903756078701,5.34679110566344
"1622",76,"More Strict","Females","2015-2021","All",0,4.74605130371086
"1623",76,"More Strict","Males","2001-2014","All",30.408382642043,24.4628855266233
"1624",76,"More Strict","Males","2015-2021","All",30.169993806831,27.572599580394
"1625",77,"Less Strict","Females","2001-2014","All",0,4.84552693645938
"1626",77,"Less Strict","Females","2015-2021","All",0,6.13011182114944
"1627",77,"Less Strict","Males","2001-2014","All",33.5883137590308,31.3050716714802
"1628",77,"Less Strict","Males","2015-2021","All",38.3689442796028,35.563668794754
"1629",77,"More Strict","Females","2001-2014","All",0,4.83600807508218
"1630",77,"More Strict","Females","2015-2021","All",0,4.99487358203737
"1631",77,"More Strict","Males","2001-2014","All",31.3941932523968,25.9090540177763
"1632",77,"More Strict","Males","2015-2021","All",34.4474163279209,29.7046965708296
"1633",78,"Less Strict","Females","2001-2014","All",0,5.18677713320707
"1634",78,"Less Strict","Females","2015-2021","All",0,6.21755664483292
"1635",78,"Less Strict","Males","2001-2014","All",35.467538154747,32.3729731270126
"1636",78,"Less Strict","Males","2015-2021","All",43.9764602408329,38.0715324710788
"1637",78,"More Strict","Females","2001-2014","All",0,4.63319250522216
"1638",78,"More Strict","Females","2015-2021","All",0,5.47276210748505
"1639",78,"More Strict","Males","2001-2014","All",32.2546893204724,26.7450715820845
"1640",78,"More Strict","Males","2015-2021","All",35.1875064751545,32.3326926537398
"1641",79,"Less Strict","Females","2001-2014","All",0,5.21681453851686
"1642",79,"Less Strict","Females","2015-2021","All",0,7.23104212598541
"1643",79,"Less Strict","Males","2001-2014","All",34.0064385523659,35.4777341180079
"1644",79,"Less Strict","Males","2015-2021","All",41.5853260803541,42.9028036982217
"1645",79,"More Strict","Females","2001-2014","All",0,4.7157550250489
"1646",79,"More Strict","Females","2015-2021","All",0,5.61766988494634
"1647",79,"More Strict","Males","2001-2014","All",35.0213015787369,28.8920696097679
"1648",79,"More Strict","Males","2015-2021","All",36.6199173803268,35.6703870931877
"1649",80,"Less Strict","Females","2001-2014","All",0,5.69808077955443
"1650",80,"Less Strict","Females","2015-2021","All",0,7.37193868636696
"1651",80,"Less Strict","Males","2001-2014","All",36.3934984270008,38.2881765026545
"1652",80,"Less Strict","Males","2015-2021","All",39.5557454985456,45.9865259478973
"1653",80,"More Strict","Females","2001-2014","All",0,5.17706912422695
"1654",80,"More Strict","Females","2015-2021","All",0,6.1410811032111
"1655",80,"More Strict","Males","2001-2014","All",34.1520140296474,31.1075319682844
"1656",80,"More Strict","Males","2015-2021","All",38.166207159767,38.3511942546333
