"Age","Year","Sex","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"63","2014","Males","258","1,697,078","15.20","--","516"
"63","2014","Females","40","1,867,784","2.14","--","80"
"63","2013","Males","258","1,680,635","15.35","--","516"
"63","2013","Females","43","1,838,365","2.34","--","86"
"63","2012","Males","276","1,650,582","16.72","--","552"
"63","2012","Females","35","1,803,081","1.94","--","70"
"63","2011","Males","260","1,657,463","15.69","--","520"
"63","2011","Females","46","1,802,317","2.55","--","92"
"63","2010","Males","269","1,672,362","16.09","--","538"
"63","2010","Females","52","1,811,581","2.87","--","104"
"63","2009","Males","205","1,313,400","15.61","--","410"
"63","2009","Females","29","1,432,316","2.03","--","58"
"63","2008","Males","242","1,313,245","18.43","--","484"
"63","2008","Females","27","1,431,625","1.89","--","54"
"63","2007","Males","172","1,294,015","13.29","--","344"
"63","2007","Females","29","1,417,317","2.05","--","58"
"63","2006","Males","190","1,340,326","14.18","--","380"
"63","2006","Females","36","1,469,892","2.45","--","72"
"63","2005","Males","173","1,188,478","14.56","--","346"
"63","2005","Females","37","1,310,322","2.82","--","74"
"63","2004","Males","165","1,108,918","14.88","--","330"
"63","2004","Females","32","1,226,640","2.61","--","64"
"63","2003","Males","161","1,087,614","14.80","--","322"
"63","2003","Females","21","1,201,537","1.75","--","42"
"63","2002","Males","170","1,045,295","16.26","--","340"
"63","2002","Females","18**","1,150,558","1.56**","--","36"
"63","2001","Males","132","1,030,408","12.81","--","264"
"63","2001","Females","39","1,141,618","3.42","--","78"
"64","2021","Males","340","1,986,337","17.12","--","340"
"64","2021","Females","53","2,126,510","2.49","--","53"
"64","2020","Males","322","1,919,886","16.77","--","322"
"64","2020","Females","51","2,065,803","2.47","--","51"
"64","2019","Males","325","1,877,845","17.31","--","325"
"64","2019","Females","59","2,070,787","2.85","--","59"
"64","2018","Males","315","1,811,107","17.39","--","315"
"64","2018","Females","57","2,009,008","2.84","--","57"
"64","2017","Males","294","1,759,640","16.71","--","294"
"64","2017","Females","65","1,950,439","3.33","--","65"
"64","2016","Males","258","1,710,411","15.08","--","258"
"64","2016","Females","50","1,890,516","2.65","--","50"
"64","2015","Males","263","1,673,094","15.72","--","263"
"64","2015","Females","59","1,853,502","3.18","--","59"
"64","2014","Males","302","1,657,582","18.22","--","302"
"64","2014","Females","39","1,824,488","2.14","--","39"
"64","2013","Males","264","1,627,392","16.22","--","264"
"64","2013","Females","65","1,788,622","3.63","--","65"
"64","2012","Males","261","1,635,187","15.96","--","261"
"64","2012","Females","38","1,787,775","2.13","--","38"
"64","2011","Males","289","1,730,232","16.70","--","289"
"64","2011","Females","37","1,882,674","1.97","--","37"
"64","2010","Males","206","1,267,924","16.25","--","206"
"64","2010","Females","33","1,389,270","2.38","--","33"
"64","2009","Males","210","1,288,629","16.30","--","210"
"64","2009","Females","30","1,410,628","2.13","--","30"
"64","2008","Males","234","1,270,829","18.41","--","234"
"64","2008","Females","35","1,397,953","2.50","--","35"
"64","2007","Males","224","1,317,798","17.00","--","224"
"64","2007","Females","36","1,451,388","2.48","--","36"
"64","2006","Males","171","1,168,766","14.63","--","171"
"64","2006","Females","22","1,294,672","1.70","--","22"
"64","2005","Males","181","1,090,860","16.59","--","181"
"64","2005","Females","19**","1,212,803","1.57**","--","19"
"64","2004","Males","163","1,070,823","15.22","--","163"
"64","2004","Females","19**","1,188,750","1.60**","--","19"
"64","2003","Males","151","1,029,494","14.67","--","151"
"64","2003","Females","16**","1,139,257","1.40**","--","16"
"64","2002","Males","129","1,015,729","12.70","--","129"
"64","2002","Females","25","1,131,435","2.21","--","25"
"64","2001","Males","129","966,199","13.35","--","129"
"64","2001","Females","17**","1,080,819","1.57**","--","17"
"65","2021","Males","286","1,885,037","15.17","--","0"
"65","2021","Females","48","2,043,120","2.35","--","0"
"65","2020","Males","297","1,867,899","15.90","--","0"
"65","2020","Females","48","2,025,793","2.37","--","0"
"65","2019","Males","324","1,782,235","18.18","--","0"
"65","2019","Females","49","1,990,609","2.46","--","0"
"65","2018","Males","315","1,731,714","18.19","--","0"
"65","2018","Females","51","1,932,823","2.64","--","0"
"65","2017","Males","260","1,683,999","15.44","--","0"
"65","2017","Females","41","1,874,032","2.19","--","0"
"65","2016","Males","308","1,647,842","18.69","--","0"
"65","2016","Females","41","1,837,939","2.23","--","0"
"65","2015","Males","278","1,633,170","17.02","--","0"
"65","2015","Females","28","1,809,104","1.55","--","0"
"65","2014","Males","257","1,603,679","16.03","--","0"
"65","2014","Females","28","1,773,336","1.58","--","0"
"65","2013","Males","276","1,610,889","17.13","--","0"
"65","2013","Females","53","1,771,905","2.99","--","0"
"65","2012","Males","259","1,705,641","15.19","--","0"
"65","2012","Females","37","1,866,434","1.98","--","0"
"65","2011","Males","212","1,272,721","16.66","--","0"
"65","2011","Females","32","1,401,761","2.28","--","0"
"65","2010","Males","214","1,273,339","16.81","--","0"
"65","2010","Females","33","1,407,476","2.35","--","0"
"65","2009","Males","208","1,257,340","16.54","--","0"
"65","2009","Females","25","1,396,005","1.79","--","0"
"65","2008","Males","192","1,303,565","14.73","--","0"
"65","2008","Females","26","1,448,358","1.80","--","0"
"65","2007","Males","171","1,155,104","14.80","--","0"
"65","2007","Females","22","1,290,636","1.71","--","0"
"65","2006","Males","151","1,077,801","14.01","--","0"
"65","2006","Females","20**","1,208,205","1.66**","--","0"
"65","2005","Males","146","1,057,488","13.81","--","0"
"65","2005","Females","20**","1,183,377","1.69**","--","0"
"65","2004","Males","148","1,015,812","14.57","--","0"
"65","2004","Females","16**","1,132,621","1.41**","--","0"
"65","2003","Males","157","1,001,902","15.67","--","0"
"65","2003","Females","11**","1,124,062","0.98**","--","0"
"65","2002","Males","147","952,282","15.44","--","0"
"65","2002","Females","28","1,073,099","2.61","--","0"
"65","2001","Males","139","943,633","14.73","--","0"
"65","2001","Females","24","1,068,646","2.25","--","0"
"66","2021","Males","301","1,831,984","16.43","--","0"
"66","2021","Females","44","2,002,460","2.20","--","0"
"66","2020","Males","268","1,792,329","14.95","--","0"
"66","2020","Females","40","1,963,508","2.04","--","0"
"66","2019","Males","294","1,702,259","17.27","--","0"
"66","2019","Females","47","1,913,591","2.46","--","0"
"66","2018","Males","274","1,655,483","16.55","--","0"
"66","2018","Females","30","1,855,588","1.62","--","0"
"66","2017","Males","262","1,621,086","16.16","--","0"
"66","2017","Females","42","1,820,635","2.31","--","0"
"66","2016","Males","284","1,607,455","17.67","--","0"
"66","2016","Females","44","1,792,673","2.45","--","0"
"66","2015","Males","274","1,578,360","17.36","--","0"
"66","2015","Females","41","1,756,866","2.33","--","0"
"66","2014","Males","254","1,585,934","16.02","--","0"
"66","2014","Females","43","1,755,063","2.45","--","0"
"66","2013","Males","283","1,678,870","16.86","--","0"
"66","2013","Females","43","1,848,567","2.33","--","0"
"66","2012","Males","210","1,252,964","16.76","--","0"
"66","2012","Females","27","1,388,560","1.94","--","0"
"66","2011","Males","217","1,252,680","17.32","--","0"
"66","2011","Females","33","1,392,356","2.37","--","0"
"66","2010","Males","201","1,248,309","16.10","--","0"
"66","2010","Females","33","1,390,900","2.37","--","0"
"66","2009","Males","238","1,285,834","18.51","--","0"
"66","2009","Females","30","1,433,620","2.09","--","0"
"66","2008","Males","200","1,138,607","17.57","--","0"
"66","2008","Females","19**","1,277,366","1.49**","--","0"
"66","2007","Males","158","1,061,953","14.88","--","0"
"66","2007","Females","24","1,195,703","2.01","--","0"
"66","2006","Males","181","1,042,037","17.37","--","0"
"66","2006","Females","24","1,171,706","2.05","--","0"
"66","2005","Males","150","1,000,434","14.99","--","0"
"66","2005","Females","13**","1,121,291","1.16**","--","0"
"66","2004","Males","143","986,000","14.50","--","0"
"66","2004","Females","25","1,112,640","2.25","--","0"
"66","2003","Males","134","937,272","14.30","--","0"
"66","2003","Females","20**","1,062,634","1.88**","--","0"
"66","2002","Males","146","928,349","15.73","--","0"
"66","2002","Females","13**","1,058,191","1.23**","--","0"
"66","2001","Males","156","938,397","16.62","--","0"
"66","2001","Females","14**","1,075,038","1.30**","--","0"
"67","2021","Males","321","1,755,898","18.28","--","0"
"67","2021","Females","38","1,939,336","1.96","--","0"
"67","2020","Males","278","1,710,018","16.26","--","0"
"67","2020","Females","38","1,889,520","2.01","--","0"
"67","2019","Males","259","1,625,658","15.93","--","0"
"67","2019","Females","39","1,835,755","2.12","--","0"
"67","2018","Males","316","1,592,202","19.85","--","0"
"67","2018","Females","47","1,801,312","2.61","--","0"
"67","2017","Males","306","1,580,106","19.37","--","0"
"67","2017","Females","35","1,774,302","1.97","--","0"
"67","2016","Males","229","1,551,846","14.76","--","0"
"67","2016","Females","34","1,739,026","1.96","--","0"
"67","2015","Males","288","1,559,017","18.47","--","0"
"67","2015","Females","46","1,737,062","2.65","--","0"
"67","2014","Males","293","1,650,963","17.75","--","0"
"67","2014","Females","34","1,829,488","1.86","--","0"
"67","2013","Males","184","1,231,563","14.94","--","0"
"67","2013","Females","32","1,374,082","2.33","--","0"
"67","2012","Males","199","1,231,556","16.16","--","0"
"67","2012","Females","19**","1,378,179","1.38**","--","0"
"67","2011","Males","188","1,218,434","15.43","--","0"
"67","2011","Females","38","1,366,698","2.78","--","0"
"67","2010","Males","190","1,248,938","15.21","--","0"
"67","2010","Females","26","1,400,488","1.86","--","0"
"67","2009","Males","205","1,125,678","18.21","--","0"
"67","2009","Females","17**","1,268,698","1.34**","--","0"
"67","2008","Males","178","1,048,789","16.97","--","0"
"67","2008","Females","19**","1,186,876","1.60**","--","0"
"67","2007","Males","174","1,028,616","16.92","--","0"
"67","2007","Females","21","1,162,707","1.81","--","0"
"67","2006","Males","156","986,569","15.81","--","0"
"67","2006","Females","23","1,112,112","2.07","--","0"
"67","2005","Males","138","971,685","14.20","--","0"
"67","2005","Females","26","1,102,950","2.36","--","0"
"67","2004","Males","152","922,630","16.48","--","0"
"67","2004","Females","15**","1,052,463","1.43**","--","0"
"67","2003","Males","163","913,145","17.85","--","0"
"67","2003","Females","22","1,048,008","2.10","--","0"
"67","2002","Males","154","922,456","16.70","--","0"
"67","2002","Females","19**","1,064,066","1.79**","--","0"
"67","2001","Males","151","857,418","17.61","--","0"
"67","2001","Females","21","993,068","2.12","--","0"
"68","2021","Males","290","1,672,912","17.34","--","0"
"68","2021","Females","52","1,864,295","2.79","--","0"
"68","2020","Males","283","1,640,128","17.26","--","0"
"68","2020","Females","40","1,823,643","2.19","--","0"
"68","2019","Males","288","1,562,284","18.44","--","0"
"68","2019","Females","40","1,780,550","2.25","--","0"
"68","2018","Males","300","1,550,597","19.35","--","0"
"68","2018","Females","35","1,754,055","2.00","--","0"
"68","2017","Males","270","1,523,407","17.72","--","0"
"68","2017","Females","43","1,719,333","2.50","--","0"
"68","2016","Males","290","1,530,823","18.94","--","0"
"68","2016","Females","45","1,717,696","2.62","--","0"
"68","2015","Males","274","1,621,193","16.90","--","0"
"68","2015","Females","36","1,809,167","1.99","--","0"
"68","2014","Males","216","1,209,042","17.87","--","0"
"68","2014","Females","30","1,358,747","2.21","--","0"
"68","2013","Males","216","1,208,858","17.87","--","0"
"68","2013","Females","28","1,362,375","2.06","--","0"
"68","2012","Males","230","1,195,778","19.23","--","0"
"68","2012","Females","35","1,350,852","2.59","--","0"
"68","2011","Males","239","1,246,229","19.18","--","0"
"68","2011","Females","19**","1,406,774","1.35**","--","0"
"68","2010","Males","199","1,087,339","18.30","--","0"
"68","2010","Females","20**","1,236,397","1.62**","--","0"
"68","2009","Males","180","1,029,534","17.48","--","0"
"68","2009","Females","21","1,174,695","1.79","--","0"
"68","2008","Males","188","1,009,616","18.62","--","0"
"68","2008","Females","16**","1,150,403","1.39**","--","0"
"68","2007","Males","164","968,170","16.94","--","0"
"68","2007","Females","15**","1,099,899","1.36**","--","0"
"68","2006","Males","157","953,374","16.47","--","0"
"68","2006","Females","18**","1,090,863","1.65**","--","0"
"68","2005","Males","152","904,794","16.80","--","0"
"68","2005","Females","17**","1,040,491","1.63**","--","0"
"68","2004","Males","130","895,177","14.52","--","0"
"68","2004","Females","10**","1,035,663","0.97**","--","0"
"68","2003","Males","149","904,418","16.48","--","0"
"68","2003","Females","14**","1,051,568","1.33**","--","0"
"68","2002","Males","147","840,033","17.50","--","0"
"68","2002","Females","19**","981,108","1.94**","--","0"
"68","2001","Males","146","851,385","17.15","--","0"
"68","2001","Females","17**","1,001,410","1.70**","--","0"
"69","2021","Males","294","1,602,382","18.35","--","0"
"69","2021","Females","46","1,796,896","2.56","--","0"
"69","2020","Males","298","1,549,539","19.23","--","0"
"69","2020","Females","28","1,746,575","1.60","--","0"
"69","2019","Males","291","1,519,365","19.15","--","0"
"69","2019","Females","44","1,732,061","2.54","--","0"
"69","2018","Males","329","1,492,913","22.04","--","0"
"69","2018","Females","46","1,697,612","2.71","--","0"
"69","2017","Males","261","1,500,591","17.39","--","0"
"69","2017","Females","32","1,696,105","1.89","--","0"
"69","2016","Males","293","1,589,614","18.43","--","0"
"69","2016","Females","43","1,787,079","2.41","--","0"
"69","2015","Males","229","1,185,028","19.32","--","0"
"69","2015","Females","24","1,342,125","1.79","--","0"
"69","2014","Males","230","1,185,055","19.41","--","0"
"69","2014","Females","37","1,345,689","2.75","--","0"
"69","2013","Males","225","1,171,633","19.20","--","0"
"69","2013","Females","39","1,333,233","2.93","--","0"
"69","2012","Males","231","1,221,309","18.91","--","0"
"69","2012","Females","39","1,388,845","2.81","--","0"
"69","2011","Males","186","1,083,154","17.17","--","0"
"69","2011","Females","21","1,237,805","1.70","--","0"
"69","2010","Males","185","994,797","18.60","--","0"
"69","2010","Females","20**","1,147,584","1.74**","--","0"
"69","2009","Males","179","986,113","18.15","--","0"
"69","2009","Females","22","1,134,860","1.94","--","0"
"69","2008","Males","176","945,815","18.61","--","0"
"69","2008","Females","13**","1,084,898","1.20**","--","0"
"69","2007","Males","177","931,517","19.00","--","0"
"69","2007","Females","15**","1,075,857","1.39**","--","0"
"69","2006","Males","142","884,172","16.06","--","0"
"69","2006","Females","14**","1,026,328","1.36**","--","0"
"69","2005","Males","147","874,707","16.81","--","0"
"69","2005","Females","18**","1,021,404","1.76**","--","0"
"69","2004","Males","144","883,379","16.30","--","0"
"69","2004","Females","11**","1,037,034","1.06**","--","0"
"69","2003","Males","144","820,344","17.55","--","0"
"69","2003","Females","19**","967,433","1.96**","--","0"
"69","2002","Males","159","831,542","19.12","--","0"
"69","2002","Females","14**","987,351","1.42**","--","0"
"69","2001","Males","169","836,792","20.20","--","0"
"69","2001","Females","20**","996,459","2.01**","--","0"
"70","2021","Males","336","1,511,446","22.23","--","0"
"70","2021","Females","32","1,718,203","1.86","--","0"
"70","2020","Males","263","1,474,390","17.84","--","0"
"70","2020","Females","29","1,671,674","1.74","--","0"
"70","2019","Males","283","1,460,690","19.37","--","0"
"70","2019","Females","38","1,674,324","2.27","--","0"
"70","2018","Males","290","1,468,361","19.75","--","0"
"70","2018","Females","34","1,672,434","2.03","--","0"
"70","2017","Males","332","1,556,208","21.33","--","0"
"70","2017","Females","32","1,762,558","1.82","--","0"
"70","2016","Males","225","1,159,751","19.40","--","0"
"70","2016","Females","29","1,324,025","2.19","--","0"
"70","2015","Males","213","1,159,527","18.37","--","0"
"70","2015","Females","28","1,327,208","2.11","--","0"
"70","2014","Males","272","1,146,491","23.73","--","0"
"70","2014","Females","33","1,315,108","2.51","--","0"
"70","2013","Males","264","1,194,694","22.10","--","0"
"70","2013","Females","22","1,369,126","1.61","--","0"
"70","2012","Males","205","1,060,085","19.34","--","0"
"70","2012","Females","16**","1,220,498","1.31**","--","0"
"70","2011","Males","170","984,611","17.27","--","0"
"70","2011","Females","29","1,144,399","2.53","--","0"
"70","2010","Males","176","945,642","18.61","--","0"
"70","2010","Females","15**","1,097,536","1.37**","--","0"
"70","2009","Males","167","914,700","18.26","--","0"
"70","2009","Females","25","1,059,376","2.36","--","0"
"70","2008","Males","175","901,768","19.41","--","0"
"70","2008","Females","16**","1,051,552","1.52**","--","0"
"70","2007","Males","119","856,729","13.89","--","0"
"70","2007","Females","13**","1,003,975","1.30**","--","0"
"70","2006","Males","140","848,413","16.50","--","0"
"70","2006","Females","20**","1,000,138","2.00**","--","0"
"70","2005","Males","148","857,457","17.26","--","0"
"70","2005","Females","14**","1,016,265","1.38**","--","0"
"70","2004","Males","141","796,320","17.71","--","0"
"70","2004","Females","18**","948,579","1.90**","--","0"
"70","2003","Males","151","808,173","18.68","--","0"
"70","2003","Females","16**","969,160","1.65**","--","0"
"70","2002","Males","185","813,773","22.73","--","0"
"70","2002","Females","12**","978,993","1.23**","--","0"
"70","2001","Males","145","822,983","17.62","--","0"
"70","2001","Females","24","994,872","2.41","--","0"
"71","2021","Males","282","1,434,955","19.65","--","0"
"71","2021","Females","28","1,641,434","1.71","--","0"
"71","2020","Males","265","1,430,784","18.52","--","0"
"71","2020","Females","37","1,631,402","2.27","--","0"
"71","2019","Males","289","1,435,502","20.13","--","0"
"71","2019","Females","34","1,647,769","2.06","--","0"
"71","2018","Males","290","1,520,975","19.07","--","0"
"71","2018","Females","39","1,736,248","2.25","--","0"
"71","2017","Males","213","1,133,054","18.80","--","0"
"71","2017","Females","23","1,304,161","1.76","--","0"
"71","2016","Males","217","1,133,265","19.15","--","0"
"71","2016","Females","41","1,307,894","3.14","--","0"
"71","2015","Males","259","1,119,456","23.14","--","0"
"71","2015","Females","16**","1,295,052","1.24**","--","0"
"71","2014","Males","269","1,167,497","23.04","--","0"
"71","2014","Females","26","1,349,051","1.93","--","0"
"71","2013","Males","197","1,035,117","19.03","--","0"
"71","2013","Females","28","1,201,725","2.33","--","0"
"71","2012","Males","171","961,966","17.78","--","0"
"71","2012","Females","26","1,127,135","2.31","--","0"
"71","2011","Males","172","931,307","18.47","--","0"
"71","2011","Females","21","1,091,027","1.93","--","0"
"71","2010","Males","164","900,187","18.22","--","0"
"71","2010","Females","18**","1,049,204","1.72**","--","0"
"71","2009","Males","180","892,048","20.18","--","0"
"71","2009","Females","20**","1,044,260","1.92**","--","0"
"71","2008","Males","147","845,856","17.38","--","0"
"71","2008","Females","21","995,694","2.11","--","0"
"71","2007","Males","136","836,077","16.27","--","0"
"71","2007","Females","20**","990,701","2.02**","--","0"
"71","2006","Males","133","843,343","15.77","--","0"
"71","2006","Females","13**","1,005,599","1.29**","--","0"
"71","2005","Males","145","781,306","18.56","--","0"
"71","2005","Females","17**","937,052","1.81**","--","0"
"71","2004","Males","154","791,224","19.46","--","0"
"71","2004","Females","15**","956,123","1.57**","--","0"
"71","2003","Males","138","795,340","17.35","--","0"
"71","2003","Females","15**","964,956","1.55**","--","0"
"71","2002","Males","151","802,660","18.81","--","0"
"71","2002","Females","13**","979,443","1.33**","--","0"
"71","2001","Males","174","826,371","21.06","--","0"
"71","2001","Females","20**","1,018,316","1.96**","--","0"
"72","2021","Males","287","1,389,149","20.66","--","0"
"72","2021","Females","30","1,598,909","1.88","--","0"
"72","2020","Males","272","1,399,931","19.43","--","0"
"72","2020","Females","34","1,596,562","2.13","--","0"
"72","2019","Males","281","1,483,874","18.94","--","0"
"72","2019","Females","33","1,707,955","1.93","--","0"
"72","2018","Males","239","1,104,604","21.64","--","0"
"72","2018","Females","29","1,282,539","2.26","--","0"
"72","2017","Males","242","1,105,202","21.90","--","0"
"72","2017","Females","32","1,286,560","2.49","--","0"
"72","2016","Males","232","1,091,765","21.25","--","0"
"72","2016","Females","28","1,274,268","2.20","--","0"
"72","2015","Males","222","1,137,665","19.51","--","0"
"72","2015","Females","30","1,326,528","2.26","--","0"
"72","2014","Males","221","1,009,358","21.90","--","0"
"72","2014","Females","28","1,182,472","2.37","--","0"
"72","2013","Males","210","937,249","22.41","--","0"
"72","2013","Females","12**","1,108,119","1.08**","--","0"
"72","2012","Males","177","907,957","19.49","--","0"
"72","2012","Females","19**","1,072,883","1.77**","--","0"
"72","2011","Males","171","879,745","19.44","--","0"
"72","2011","Females","19**","1,032,052","1.84**","--","0"
"72","2010","Males","176","853,749","20.62","--","0"
"72","2010","Females","17**","1,010,575","1.68**","--","0"
"72","2009","Males","161","816,692","19.71","--","0"
"72","2009","Females","14**","973,444","1.44**","--","0"
"72","2008","Males","151","807,647","18.70","--","0"
"72","2008","Females","18**","968,814","1.86**","--","0"
"72","2007","Males","154","815,067","18.89","--","0"
"72","2007","Females","11**","983,890","1.12**","--","0"
"72","2006","Males","157","755,356","20.79","--","0"
"72","2006","Females","--","917,089","--","--","--"
"72","2005","Males","143","765,170","18.69","--","0"
"72","2005","Females","18**","935,790","1.92**","--","0"
"72","2004","Males","139","769,211","18.07","--","0"
"72","2004","Females","16**","944,590","1.69**","--","0"
"72","2003","Males","150","776,915","19.31","--","0"
"72","2003","Females","14**","959,433","1.46**","--","0"
"72","2002","Males","174","800,128","21.75","--","0"
"72","2002","Females","--","997,824","--","--","--"
"72","2001","Males","156","774,719","20.14","--","0"
"72","2001","Females","--","969,046","--","--","--"
"73","2021","Males","323","1,355,565","23.83","--","0"
"73","2021","Females","36","1,561,465","2.31","--","0"
"73","2020","Males","277","1,481,785","18.69","--","0"
"73","2020","Females","37","1,671,886","2.21","--","0"
"73","2019","Males","225","1,074,873","20.93","--","0"
"73","2019","Females","18**","1,259,318","1.43**","--","0"
"73","2018","Males","248","1,075,313","23.06","--","0"
"73","2018","Females","31","1,263,295","2.45","--","0"
"73","2017","Males","251","1,062,158","23.63","--","0"
"73","2017","Females","24","1,251,237","1.92","--","0"
"73","2016","Males","281","1,107,054","25.38","--","0"
"73","2016","Females","31","1,303,006","2.38","--","0"
"73","2015","Males","256","981,096","26.09","--","0"
"73","2015","Females","23","1,160,583","1.98","--","0"
"73","2014","Males","209","911,804","22.92","--","0"
"73","2014","Females","17**","1,088,402","1.56**","--","0"
"73","2013","Males","210","882,467","23.80","--","0"
"73","2013","Females","20**","1,052,823","1.90**","--","0"
"73","2012","Males","197","855,530","23.03","--","0"
"73","2012","Females","11**","1,013,050","1.09**","--","0"
"73","2011","Males","192","837,965","22.91","--","0"
"73","2011","Females","15**","1,001,685","1.50**","--","0"
"73","2010","Males","164","787,903","20.82","--","0"
"73","2010","Females","13**","949,119","1.37**","--","0"
"73","2009","Males","165","786,497","20.98","--","0"
"73","2009","Females","13**","951,400","1.37**","--","0"
"73","2008","Males","200","792,997","25.22","--","0"
"73","2008","Females","15**","965,646","1.55**","--","0"
"73","2007","Males","133","734,152","18.12","--","0"
"73","2007","Females","11**","899,563","1.22**","--","0"
"73","2006","Males","149","743,110","20.05","--","0"
"73","2006","Females","13**","917,732","1.42**","--","0"
"73","2005","Males","154","746,011","20.64","--","0"
"73","2005","Females","14**","925,515","1.51**","--","0"
"73","2004","Males","165","752,487","21.93","--","0"
"73","2004","Females","13**","939,439","1.38**","--","0"
"73","2003","Males","171","774,550","22.08","--","0"
"73","2003","Females","16**","977,047","1.64**","--","0"
"73","2002","Males","184","749,110","24.56","--","0"
"73","2002","Females","15**","948,340","1.58**","--","0"
"73","2001","Males","181","760,634","23.80","--","0"
"73","2001","Females","11**","972,990","1.13**","--","0"
"74","2021","Males","325","1,429,758","22.73","--","0"
"74","2021","Females","31","1,630,918","1.90","--","0"
"74","2020","Males","239","1,028,081","23.25","--","0"
"74","2020","Females","36","1,201,548","3.00","--","0"
"74","2019","Males","228","1,044,220","21.83","--","0"
"74","2019","Females","26","1,238,452","2.10","--","0"
"74","2018","Males","262","1,030,767","25.42","--","0"
"74","2018","Females","32","1,226,171","2.61","--","0"
"74","2017","Males","263","1,074,474","24.48","--","0"
"74","2017","Females","25","1,277,026","1.96","--","0"
"74","2016","Males","215","952,290","22.58","--","0"
"74","2016","Females","22","1,137,816","1.93","--","0"
"74","2015","Males","197","883,982","22.29","--","0"
"74","2015","Females","17**","1,066,029","1.60**","--","0"
"74","2014","Males","206","856,285","24.06","--","0"
"74","2014","Females","13**","1,031,974","1.26**","--","0"
"74","2013","Males","202","829,222","24.36","--","0"
"74","2013","Females","12**","991,970","1.21**","--","0"
"74","2012","Males","167","812,726","20.55","--","0"
"74","2012","Females","18**","981,315","1.83**","--","0"
"74","2011","Males","169","769,818","21.95","--","0"
"74","2011","Females","16**","935,354","1.71**","--","0"
"74","2010","Males","175","756,661","23.13","--","0"
"74","2010","Females","14**","927,902","1.51**","--","0"
"74","2009","Males","151","763,506","19.78","--","0"
"74","2009","Females","14**","938,799","1.49**","--","0"
"74","2008","Males","147","706,708","20.80","--","0"
"74","2008","Females","16**","874,608","1.83**","--","0"
"74","2007","Males","153","715,461","21.39","--","0"
"74","2007","Females","--","892,845","--","--","--"
"74","2006","Males","156","718,165","21.72","--","0"
"74","2006","Females","13**","900,876","1.44**","--","0"
"74","2005","Males","178","724,072","24.58","--","0"
"74","2005","Females","11**","914,426","1.20**","--","0"
"74","2004","Males","159","744,923","21.34","--","0"
"74","2004","Females","17**","951,211","1.79**","--","0"
"74","2003","Males","181","720,647","25.12","--","0"
"74","2003","Females","15**","923,905","1.62**","--","0"
"74","2002","Males","173","731,550","23.65","--","0"
"74","2002","Females","15**","948,243","1.58**","--","0"
"74","2001","Males","175","728,736","24.01","--","0"
"74","2001","Females","--","953,281","--","--","--"
"75","2021","Males","243","988,507","24.58","--","0"
"75","2021","Females","33","1,169,050","2.82","--","0"
"75","2020","Males","240","976,780","24.57","--","0"
"75","2020","Females","17**","1,157,656","1.47**","--","0"
"75","2019","Males","291","998,201","29.15","--","0"
"75","2019","Females","14**","1,199,547","1.17**","--","0"
"75","2018","Males","295","1,039,842","28.37","--","0"
"75","2018","Females","21","1,248,717","1.68","--","0"
"75","2017","Males","247","921,531","26.80","--","0"
"75","2017","Females","29","1,112,595","2.61","--","0"
"75","2016","Males","230","855,611","26.88","--","0"
"75","2016","Females","16**","1,042,818","1.53**","--","0"
"75","2015","Males","206","827,728","24.89","--","0"
"75","2015","Females","26","1,008,529","2.58","--","0"
"75","2014","Males","195","802,253","24.31","--","0"
"75","2014","Females","21","970,257","2.16","--","0"
"75","2013","Males","174","785,343","22.16","--","0"
"75","2013","Females","14**","958,772","1.46**","--","0"
"75","2012","Males","211","744,416","28.34","--","0"
"75","2012","Females","18**","914,381","1.97**","--","0"
"75","2011","Males","167","732,887","22.79","--","0"
"75","2011","Females","14**","905,529","1.55**","--","0"
"75","2010","Males","164","721,040","22.75","--","0"
"75","2010","Females","10**","899,118","1.11**","--","0"
"75","2009","Males","140","670,445","20.88","--","0"
"75","2009","Females","11**","842,856","1.31**","--","0"
"75","2008","Males","148","679,688","21.78","--","0"
"75","2008","Females","15**","861,349","1.74**","--","0"
"75","2007","Males","164","683,049","24.01","--","0"
"75","2007","Females","13**","870,066","1.49**","--","0"
"75","2006","Males","188","689,383","27.27","--","0"
"75","2006","Females","10**","884,118","1.13**","--","0"
"75","2005","Males","165","709,613","23.25","--","0"
"75","2005","Females","12**","920,155","1.30**","--","0"
"75","2004","Males","182","686,868","26.50","--","0"
"75","2004","Females","17**","894,256","1.90**","--","0"
"75","2003","Males","188","698,220","26.93","--","0"
"75","2003","Females","15**","919,087","1.63**","--","0"
"75","2002","Males","170","696,071","24.42","--","0"
"75","2002","Females","12**","924,730","1.30**","--","0"
"75","2001","Males","181","685,102","26.42","--","0"
"75","2001","Females","14**","925,789","1.51**","--","0"
"76","2021","Males","277","936,373","29.58","--","0"
"76","2021","Females","22","1,123,672","1.96","--","0"
"76","2020","Males","246","942,559","26.10","--","0"
"76","2020","Females","29","1,130,272","2.57","--","0"
"76","2019","Males","281","1,003,758","28.00","--","0"
"76","2019","Females","30","1,218,544","2.46","--","0"
"76","2018","Males","246","888,814","27.68","--","0"
"76","2018","Females","23","1,085,253","2.12","--","0"
"76","2017","Males","222","825,299","26.90","--","0"
"76","2017","Females","22","1,017,241","2.16","--","0"
